Date,Tier,OTM,ShortOTM,LongOTM,Safety,Premium,PnL,DaysHeld,Result,Risk,Side,VIX,ATR,Score,Size,Week,WeekCap,Year,Regime,date,score,bias,close,ema20,Anchor_Signal,Action,Filtered_PnL
2018-03-09,Bear-Call,550,550,750,90.3,60,32.0,5,WIN,140.0,Bear Call,14.53,125.3,1,1.0,2018_10,420.0,2018,normal,2018-03-09,-4,STRONG BEAR,10229.8,10428.027765801793,BEAR,TRADE,32.0
2018-03-12,Monday-RW,600,600,800,91.7,45,20.9,7,WIN,155.0,Bull Put,14.49,130.9,0,0.75,2018_11,420.0,2018,normal,2018-03-12,-4,STRONG BEAR,10423.55,10427.601311915909,NEUTRAL,TRADE,20.9
2018-03-14,Wednesday-MW,600,600,800,92.8,50,36.5,3,WIN,150.0,Bull Put,14.36,125.9,1,0.75,2018_11,420.0,2018,normal,2018-03-14,0,NEUTRAL,10415.65,10426.256175967445,NEUTRAL,TRADE,36.5
2018-03-19,Monday-RW,600,600,800,92.5,45,20.9,5,WIN,155.0,Bull Put,15.82,127.2,1,0.75,2018_12,420.0,2018,normal,2018-03-19,-6,STRONG BEAR,10093.95,10371.070015220896,BEAR,TRADE,20.9
2018-03-20,Bear-Call,550,550,750,90.2,60,32.0,6,WIN,140.0,Bear Call,15.61,125.6,1,1.0,2018_12,420.0,2018,normal,2018-03-20,-4,STRONG BEAR,10138.2,10348.89191853319,BEAR,TRADE,32.0
2018-03-26,Monday-RW,600,600,800,92.3,45,20.9,5,WIN,155.0,Bull Put,15.2,128.4,0,0.75,2018_13,420.0,2018,normal,2018-03-26,-4,STRONG BEAR,10140.8,10265.307495925896,BEAR,TRADE,20.9
2018-03-28,Wednesday-MW,600,600,800,93.8,50,24.0,5,WIN,150.0,Bull Put,15.76,121.3,0,0.75,2018_13,420.0,2018,normal,2018-03-28,-4,STRONG BEAR,10121.25,10244.542870814621,NEUTRAL,TRADE,24.0
2018-04-02,Monday-RW,600,600,800,94.2,45,20.9,5,WIN,155.0,Bull Put,15.35,119.7,1,0.75,2018_14,420.0,2018,normal,2018-04-02,-2,BEAR BIAS,10217.0,10241.919740260846,NEUTRAL,TRADE,20.9
2018-04-03,NarrowCondor,400+400,400,600,80.3,220,116.0,7,WIN,180.0,Condor,15.19,117.1,1,0.75,2018_14,420.0,2018,normal,2018-04-03,-1,NEUTRAL,10244.4,10242.155955474098,NEUTRAL,TRADE,116.0
2018-04-09,Monday-RW,600,600,800,94.3,45,20.9,5,WIN,155.0,Bull Put,14.87,119.1,1,0.75,2018_15,420.0,2018,normal,2018-04-09,3,STRONG BULL,10373.35,10259.481864929428,BULL,TRADE,20.9
2018-04-10,NarrowCondor,400+400,400,600,81.4,220,116.0,7,WIN,180.0,Condor,14.5,114.3,0,0.75,2018_15,420.0,2018,normal,2018-04-10,3,STRONG BULL,10401.35,10272.99311588853,BULL,TRADE,116.0
2018-04-17,NarrowCondor,400+400,400,600,85.0,220,116.0,6,WIN,180.0,Condor,14.04,105.1,0,0.75,2018_16,420.0,2018,normal,2018-04-17,3,STRONG BULL,10547.55,10359.554648173114,BULL,TRADE,116.0
2018-04-18,Wednesday-MW,600,600,800,97.2,50,24.0,5,WIN,150.0,Bull Put,14.11,103.5,0,0.75,2018_16,420.0,2018,normal,2018-04-18,3,STRONG BULL,10536.65,10376.420872156628,BULL,TRADE,24.0
2018-04-23,Monday-RW,600,600,800,98.3,45,20.9,5,WIN,155.0,Bull Put,13.15,94.8,1,0.75,2018_17,420.0,2018,normal,2018-04-23,4,STRONG BULL,10582.8,10428.548629966777,BULL,TRADE,20.9
2018-04-24,Aggressive,450,450,650,93.3,100,65.0,5,WIN,100.0,Bull Put,11.9,92.9,0,1.0,2018_17,600.0,2018,ultra-calm,2018-04-24,4,STRONG BULL,10620.35,10446.815427112799,BULL,TRADE,65.0
2018-04-26,Thursday-EXP,550,550,750,100.0,35,12.5,1,WIN,165.0,Bull Put,12.04,90.5,0,0.75,2018_17,420.0,2018,normal,2018-04-26,4,STRONG BULL,10615.55,10473.030315618413,NEUTRAL,TRADE,12.5
2018-04-30,Monday-RW,600,600,800,98.9,45,20.9,5,WIN,155.0,Bull Put,12.36,89.5,0,0.75,2018_18,420.0,2018,normal,2018-04-30,4,STRONG BULL,10740.9,10517.64250326133,BULL,TRADE,20.9
2018-05-02,Wednesday-MW,600,600,800,98.8,50,24.0,5,WIN,150.0,Bull Put,12.84,89.8,0,0.75,2018_18,420.0,2018,normal,2018-05-02,4,STRONG BULL,10716.8,10536.609883903107,BULL,TRADE,24.0
2018-05-07,Monday-RW,600,600,800,98.8,45,20.9,5,WIN,155.0,Bull Put,13.76,90.7,0,0.75,2018_19,420.0,2018,normal,2018-05-07,4,STRONG BULL,10722.75,10571.462973079731,NEUTRAL,TRADE,20.9
2018-05-08,NarrowCondor,400+400,400,600,91.0,220,116.0,6,WIN,180.0,Condor,14.06,89.1,0,1.0,2018_19,420.0,2018,normal,2018-05-08,4,STRONG BULL,10714.3,10585.06649945309,BULL,TRADE,116.0
2018-05-14,Monday-RW,600,600,800,99.1,45,20.9,7,WIN,155.0,Bull Put,14.25,86.4,0,0.75,2018_20,420.0,2018,normal,2018-05-14,4,STRONG BULL,10797.1,10644.954386162279,BULL,TRADE,20.9
2018-05-15,Normal,550,550,750,97.8,60,31.0,7,WIN,140.0,Bull Put,13.17,90.8,0,1.5,2018_20,420.0,2018,normal,2018-05-15,4,STRONG BULL,10804.05,10660.10634938492,BULL,TRADE,31.0
2018-05-21,Monday-RW,600,600,800,98.4,45,20.9,5,WIN,155.0,Bull Put,14.41,94.3,1,0.75,2018_21,420.0,2018,normal,2018-05-21,-3,STRONG BEAR,10520.35,10649.193654178005,BEAR,TRADE,20.9
2018-05-22,NarrowCondor,400+400,400,600,89.8,220,116.0,6,WIN,180.0,Condor,13.6,92.4,1,1.0,2018_21,420.0,2018,normal,2018-05-22,-3,STRONG BEAR,10543.25,10639.103782351529,BEAR,TRADE,116.0
2018-05-28,Monday-RW,600,600,800,98.1,45,20.9,6,WIN,155.0,Bull Put,13.06,96.8,0,0.75,2018_22,420.0,2018,normal,2018-05-28,-2,BEAR BIAS,10683.1,10617.793066776878,NEUTRAL,TRADE,20.9
2018-05-29,Normal,550,550,750,96.8,60,31.0,5,WIN,140.0,Bull Put,13.07,97.1,0,1.5,2018_22,420.0,2018,normal,2018-05-29,-2,BEAR BIAS,10630.95,10619.046108036224,BULL,TRADE,31.0
2018-06-04,Monday-RW,600,600,800,97.3,45,20.9,5,WIN,155.0,Bull Put,13.88,102.6,0,0.75,2018_23,420.0,2018,normal,2018-06-04,-3,STRONG BEAR,10624.55,10634.011088205989,BULL,TRADE,20.9
2018-06-05,NarrowCondor,400+400,400,600,86.6,220,116.0,7,WIN,180.0,Condor,13.32,101.0,0,1.0,2018_23,420.0,2018,normal,2018-06-05,-3,STRONG BEAR,10605.75,10631.319555995895,NEUTRAL,TRADE,116.0
2018-06-11,Monday-RW,600,600,800,97.6,45,20.9,5,WIN,155.0,Bull Put,13.18,100.5,0,0.75,2018_24,420.0,2018,normal,2018-06-11,4,STRONG BULL,10781.95,10670.88848657165,BULL,TRADE,20.9
2018-06-12,Normal,550,550,750,96.5,60,31.0,6,WIN,140.0,Bull Put,12.73,98.7,1,1.5,2018_24,420.0,2018,normal,2018-06-12,4,STRONG BULL,10852.35,10688.170535469588,BULL,TRADE,31.0
2018-06-18,Monday-RW,600,600,800,98.9,45,20.9,5,WIN,155.0,Bull Put,12.38,89.5,0,0.75,2018_25,420.0,2018,normal,2018-06-18,4,STRONG BULL,10795.05,10730.628261130558,NEUTRAL,TRADE,20.9
2018-06-20,Wednesday-MW,600,600,800,99.0,50,24.0,7,WIN,150.0,Bull Put,12.17,88.4,0,0.75,2018_25,420.0,2018,normal,2018-06-20,0,NEUTRAL,10773.3,10733.026762512769,NEUTRAL,TRADE,24.0
2018-06-26,NarrowCondor,400+400,400,600,91.2,220,116.0,6,WIN,180.0,Condor,12.8,88.5,0,1.0,2018_26,420.0,2018,normal,2018-06-26,2,BULL BIAS,10764.05,10745.903883245286,BULL,TRADE,116.0
2018-06-28,Thursday-EXP,550,550,750,100.0,35,12.5,1,WIN,165.0,Bull Put,13.95,93.4,0,0.75,2018_26,420.0,2018,normal,2018-06-28,-1,NEUTRAL,10593.9,10724.667124379928,BEAR,TRADE,12.5
2018-07-02,Monday-RW,600,600,800,97.9,45,20.9,5,WIN,155.0,Bull Put,13.37,98.3,0,0.75,2018_27,420.0,2018,normal,2018-07-02,-1,NEUTRAL,10651.75,10716.579437417584,BEAR,TRADE,20.9
2018-07-03,NarrowCondor,400+400,400,600,88.0,220,116.0,7,WIN,180.0,Condor,13.0,97.2,0,1.0,2018_27,420.0,2018,normal,2018-07-03,-1,NEUTRAL,10707.85,10715.748062425433,BEAR,TRADE,116.0
2018-07-09,Monday-RW,600,600,800,98.5,45,20.9,5,WIN,155.0,Bull Put,12.39,93.1,0,0.75,2018_28,420.0,2018,normal,2018-07-09,4,STRONG BULL,10851.05,10740.18725141965,BULL,TRADE,20.9
2018-07-10,Normal,550,550,750,97.3,60,31.0,5,WIN,140.0,Bull Put,12.4,94.0,1,1.5,2018_28,420.0,2018,normal,2018-07-10,4,STRONG BULL,10947.1,10759.893227474922,BULL,TRADE,31.0
2018-07-17,Normal,550,550,750,97.5,60,31.0,5,WIN,140.0,Bull Put,12.83,92.7,1,1.5,2018_29,420.0,2018,normal,2018-07-17,4,STRONG BULL,11015.15,10849.863484585087,NEUTRAL,TRADE,31.0
2018-07-19,Thursday-EXP,550,550,750,100.0,35,12.5,1,WIN,165.0,Bull Put,13.59,92.8,1,0.75,2018_29,420.0,2018,normal,2018-07-19,4,STRONG BULL,10967.2,10872.549247018631,NEUTRAL,TRADE,12.5
2018-07-23,Monday-RW,600,600,800,98.7,45,20.9,5,WIN,155.0,Bull Put,13.01,91.3,1,0.75,2018_30,420.0,2018,normal,2018-07-23,4,STRONG BULL,11079.05,10904.227841663776,BULL,TRADE,20.9
2018-07-24,Normal,550,550,750,98.0,60,31.0,5,WIN,140.0,Bull Put,12.47,89.4,1,1.5,2018_30,420.0,2018,normal,2018-07-24,4,STRONG BULL,11133.15,10926.02995198151,BULL,TRADE,31.0
2018-07-30,Normal,550,550,750,98.7,60,31.0,5,WIN,140.0,Bull Put,12.59,83.9,2,1.5,2018_31,420.0,2018,normal,2018-07-30,4,STRONG BULL,11312.9,11026.841761777152,BULL,TRADE,31.0
2018-07-31,Normal,550,550,750,98.6,60,31.0,5,WIN,140.0,Bull Put,12.48,84.9,2,1.5,2018_31,420.0,2018,normal,2018-07-31,4,STRONG BULL,11357.25,11058.309213036471,BULL,TRADE,31.0
2018-08-06,Monday-RW,600,600,800,99.1,45,20.9,5,WIN,155.0,Bull Put,12.56,86.5,0,0.75,2018_32,420.0,2018,normal,2018-08-06,4,STRONG BULL,11389.25,11148.591885850677,BULL,TRADE,20.9
2018-08-07,NarrowCondor,400+400,400,600,92.4,220,116.0,5,WIN,180.0,Condor,12.58,85.2,0,1.0,2018_32,420.0,2018,normal,2018-08-07,4,STRONG BULL,11389.1,11171.497420531565,BULL,TRADE,116.0
2018-08-14,NarrowCondor,400+400,400,600,93.9,220,116.0,7,WIN,180.0,Condor,13.28,80.6,0,1.0,2018_33,420.0,2018,normal,2018-08-14,2,BULL BIAS,11433.7,11271.713986255674,NEUTRAL,TRADE,116.0
2018-08-16,Thursday-EXP,550,550,750,100.0,35,12.5,1,WIN,165.0,Bull Put,13.65,80.8,0,0.75,2018_33,420.0,2018,normal,2018-08-16,2,BULL BIAS,11391.2,11283.093606612276,BULL,TRADE,12.5
2018-08-20,Monday-RW,600,600,800,99.4,45,20.9,5,WIN,155.0,Bull Put,13.03,83.1,0,0.75,2018_34,420.0,2018,normal,2018-08-20,2,BULL BIAS,11554.55,11324.668462555628,BULL,TRADE,20.9
2018-08-21,Normal,550,550,750,99.1,60,31.0,5,WIN,140.0,Bull Put,12.9,80.1,0,1.5,2018_34,420.0,2018,normal,2018-08-21,4,STRONG BULL,11571.25,11348.15241850271,BULL,TRADE,31.0
2018-08-27,Monday-RW,600,600,800,99.3,45,20.9,7,WIN,155.0,Bull Put,12.24,83.8,1,0.75,2018_35,420.0,2018,normal,2018-08-27,4,STRONG BULL,11696.8,11417.250776213163,BULL,TRADE,20.9
2018-08-28,Normal,550,550,750,98.8,60,31.0,7,WIN,140.0,Bull Put,12.43,82.3,0,1.5,2018_35,420.0,2018,normal,2018-08-28,4,STRONG BULL,11743.75,11448.345940383339,BULL,TRADE,31.0
2018-09-04,NarrowCondor,400+400,400,600,91.1,220,116.0,6,WIN,180.0,Condor,13.78,89.0,0,1.0,2018_36,420.0,2018,normal,2018-09-04,2,BULL BIAS,11523.15,11515.284327331094,NEUTRAL,TRADE,116.0
2018-09-05,Wednesday-MW,600,600,800,98.5,50,24.0,5,WIN,150.0,Bull Put,13.65,93.2,0,0.75,2018_36,420.0,2018,normal,2018-09-05,-1,NEUTRAL,11471.3,11511.09534377575,NEUTRAL,TRADE,24.0
2018-09-11,NarrowCondor,400+400,400,600,83.5,220,116.0,7,WIN,180.0,Condor,15.33,108.9,1,0.75,2018_37,420.0,2018,normal,2018-09-11,-5,STRONG BEAR,11282.0,11489.519238877834,BEAR,TRADE,116.0
2018-09-18,CONDOR,450+400,450,650,83.8,160,101.8,5,WIN,280.0,Condor,14.42,121.6,2,0.75,2018_38,420.0,2018,normal,2018-09-18,-3,STRONG BEAR,11282.25,11461.273648576078,BEAR,TRADE,101.8
2018-10-01,CONDOR,500+550,500,700,76.2,160,101.8,5,WIN,280.0,Condor,16.84,160.1,1,0.75,2018_40,300.0,2018,elevated,2018-10-01,-4,STRONG BEAR,11014.6,11228.102600410082,BEAR,TRADE,101.8
2018-11-09,CONDOR,550+550,550,750,80.8,160,81.0,7,WIN,280.0,Condor,17.77,159.2,1,0.75,2018_45,300.0,2018,elevated,2018-11-09,3,STRONG BULL,10581.55,10471.766240801684,BULL,TRADE,81.0
2018-11-13,CONDOR,500+550,500,700,76.2,160,81.0,6,WIN,280.0,Condor,18.7,160.3,1,0.75,2018_46,300.0,2018,elevated,2018-11-13,3,STRONG BULL,10581.2,10482.859212991854,NEUTRAL,TRADE,81.0
2018-11-20,CONDOR,500+450,500,700,81.3,160,81.0,7,WIN,280.0,Condor,19.33,143.1,1,0.75,2018_47,300.0,2018,elevated,2018-11-20,1,NEUTRAL,10647.55,10552.553193011121,BULL,TRADE,81.0
2018-11-27,Normal,550,550,750,86.9,60,31.0,5,WIN,140.0,Bull Put,18.32,137.5,1,1.0,2018_48,300.0,2018,elevated,2018-11-27,1,NEUTRAL,10685.25,10573.489210084288,BULL,TRADE,31.0
2018-11-28,Near-VC,700,700,900,95.4,80,44.0,5,WIN,120.0,Bull Put,17.96,132.9,0,0.75,2018_48,300.0,2018,elevated,2018-11-28,1,NEUTRAL,10721.55,10587.590237695309,BULL,TRADE,44.0
2018-12-03,CONDOR,450+450,450,650,81.3,160,101.8,5,WIN,280.0,Condor,18.22,128.8,2,0.75,2018_49,300.0,2018,elevated,2018-12-03,3,STRONG BULL,10889.8,10664.282813988999,BULL,TRADE,101.8
2018-12-12,VIX-Collapse,700,700,900,93.1,100,62.0,5,WIN,100.0,Bull Put,15.81,145.5,1,1.0,2018_50,420.0,2018,normal,2018-12-12,-3,STRONG BEAR,10736.9,10663.651062255556,NEUTRAL,TRADE,62.0
2018-12-13,Near-VC,700,700,900,93.7,80,44.0,5,WIN,120.0,Bull Put,15.55,142.4,1,0.75,2018_50,420.0,2018,normal,2018-12-13,-1,NEUTRAL,10788.5,10675.541437278836,NEUTRAL,TRADE,44.0
2018-12-14,Cautious,650,650,850,92.8,40,16.0,5,WIN,160.0,Bull Put,15.16,136.7,1,1.0,2018_50,420.0,2018,normal,2018-12-14,-1,NEUTRAL,10802.35,10687.61844325228,BULL,TRADE,16.0
2018-12-17,Normal,550,550,750,88.0,60,31.0,7,WIN,140.0,Bull Put,14.54,133.9,2,1.0,2018_51,420.0,2018,normal,2018-12-17,4,STRONG BULL,10885.05,10706.421448656825,BULL,TRADE,31.0
2018-12-18,Normal,550,550,750,88.7,60,31.0,6,WIN,140.0,Bull Put,14.58,131.1,2,1.0,2018_51,420.0,2018,normal,2018-12-18,2,BULL BIAS,10913.85,10726.176548784746,BULL,TRADE,31.0
2018-12-19,Normal,550,550,750,89.9,60,46.8,3,WIN,140.0,Bull Put,14.66,126.8,2,1.0,2018_51,420.0,2018,normal,2018-12-19,2,BULL BIAS,10961.2,10748.55973461477,BULL,TRADE,46.8
2018-12-24,Monday-RW,600,600,800,91.7,45,20.9,5,WIN,155.0,Bull Put,15.75,130.8,0,0.75,2018_52,420.0,2018,normal,2018-12-24,-1,NEUTRAL,10671.95,10758.328735527772,NEUTRAL,TRADE,20.9
2018-12-26,Wednesday-MW,600,600,800,90.3,50,24.0,5,WIN,150.0,Bull Put,15.92,136.6,0,0.75,2018_52,420.0,2018,normal,2018-12-26,-1,NEUTRAL,10741.95,10756.768855953698,BEAR,TRADE,24.0
2019-01-01,Normal,550,550,750,89.8,60,31.0,6,WIN,140.0,Bull Put,15.33,127.0,1,1.0,2019_01,420.0,2019,normal,2019-01-01,4,STRONG BULL,10913.95,10790.006072967239,BULL,TRADE,31.0
2019-01-07,CONDOR,400+450,400,600,75.9,160,81.0,5,WIN,280.0,Condor,16.3,128.9,0,0.75,2019_02,300.0,2019,elevated,2019-01-07,-1,NEUTRAL,10770.65,10772.945444208759,NEUTRAL,TRADE,81.0
2019-01-10,Normal,550,550,750,91.6,60,31.0,5,WIN,140.0,Bull Put,15.35,120.4,0,1.0,2019_02,420.0,2019,normal,2019-01-10,0,NEUTRAL,10815.75,10784.864906794934,BULL,TRADE,31.0
2019-01-15,Normal,550,550,750,91.2,60,31.0,5,WIN,140.0,Bull Put,15.58,121.8,0,1.0,2019_03,420.0,2019,normal,2019-01-15,2,BULL BIAS,10884.55,10790.480779149817,NEUTRAL,TRADE,31.0
2019-01-16,Wednesday-MW,600,600,800,94.8,50,24.0,6,WIN,150.0,Bull Put,16.08,116.8,0,0.75,2019_03,300.0,2019,elevated,2019-01-16,4,STRONG BULL,10888.6,10799.825466849834,BULL,TRADE,24.0
2019-01-22,Normal,550,550,750,94.3,60,31.0,7,WIN,140.0,Bull Put,17.99,109.2,0,1.0,2019_04,300.0,2019,elevated,2019-01-22,4,STRONG BULL,10917.45,10838.666714308014,BULL,TRADE,31.0
2019-01-23,Wednesday-MW,600,600,800,95.9,50,24.0,6,WIN,150.0,Bull Put,18.09,110.8,1,0.75,2019_04,300.0,2019,elevated,2019-01-23,3,STRONG BULL,10822.15,10837.093693897727,NEUTRAL,TRADE,24.0
2019-01-29,Normal,550,550,750,92.7,60,31.0,5,WIN,140.0,Bull Put,18.43,115.9,2,1.0,2019_05,300.0,2019,elevated,2019-01-29,-1,NEUTRAL,10679.1,10804.884193738442,BEAR,TRADE,31.0
2019-01-30,Wednesday-MW,600,600,800,95.3,50,24.0,5,WIN,150.0,Bull Put,17.85,114.4,0,0.75,2019_05,300.0,2019,elevated,2019-01-30,-3,STRONG BEAR,10640.25,10789.204746715734,BEAR,TRADE,24.0
2019-02-01,Near-VC,700,700,900,96.7,80,44.0,5,WIN,120.0,Bull Put,15.72,123.8,0,0.75,2019_05,420.0,2019,normal,2019-02-01,0,NEUTRAL,10892.75,10801.491413978187,NEUTRAL,TRADE,44.0
2019-02-04,Monday-RW,600,600,800,93.5,45,20.9,5,WIN,155.0,Bull Put,15.72,123.1,1,0.75,2019_06,420.0,2019,normal,2019-02-04,2,BULL BIAS,10909.05,10811.735088837408,BULL,TRADE,20.9
2019-02-05,Normal,550,550,750,91.9,60,31.0,7,WIN,140.0,Bull Put,15.78,119.2,1,1.0,2019_06,420.0,2019,normal,2019-02-05,2,BULL BIAS,10935.65,10823.536508948131,BULL,TRADE,31.0
2019-02-11,Monday-RW,600,600,800,95.2,45,20.9,7,WIN,155.0,Bull Put,15.84,114.9,1,0.75,2019_07,420.0,2019,normal,2019-02-11,4,STRONG BULL,10899.9,10875.480740445748,NEUTRAL,TRADE,20.9
2019-02-12,NarrowCondor,400+400,400,600,81.9,220,116.0,6,WIN,180.0,Condor,15.75,112.9,1,0.75,2019_07,420.0,2019,normal,2019-02-12,3,STRONG BULL,10828.4,10870.996860403295,NEUTRAL,TRADE,116.0
2019-02-20,Wednesday-MW,600,600,800,94.0,50,24.0,5,WIN,150.0,Bull Put,17.06,120.5,1,0.75,2019_08,300.0,2019,elevated,2019-02-20,-4,STRONG BEAR,10742.25,10794.427991516686,BEAR,TRADE,24.0
2019-02-21,Near-VC,700,700,900,97.5,80,44.0,5,WIN,120.0,Bull Put,16.05,118.2,1,0.75,2019_08,300.0,2019,elevated,2019-02-21,-4,STRONG BEAR,10791.95,10794.19199232462,NEUTRAL,TRADE,44.0
2019-02-25,Normal,550,550,750,93.7,60,31.0,5,WIN,140.0,Bull Put,15.36,111.7,2,1.0,2019_09,420.0,2019,normal,2019-02-25,-2,BEAR BIAS,10879.15,10801.896166052582,NEUTRAL,TRADE,31.0
2019-02-28,Cautious,650,650,850,96.4,40,16.0,5,WIN,160.0,Bull Put,18.28,117.5,1,1.5,2019_09,300.0,2019,elevated,2019-02-28,-1,NEUTRAL,10801.8,10803.311046642337,BULL,TRADE,16.0
2019-03-05,Near-VC,700,700,900,97.4,80,44.0,5,WIN,120.0,Bull Put,15.66,118.8,0,0.75,2019_10,420.0,2019,normal,2019-03-05,2,BULL BIAS,10985.7,10825.70836244418,BULL,TRADE,44.0
2019-03-06,Wednesday-MW,600,600,800,95.0,50,24.0,5,WIN,150.0,Bull Put,15.61,115.8,1,0.75,2019_10,420.0,2019,normal,2019-03-06,4,STRONG BULL,11049.1,10846.983756497115,BULL,TRADE,24.0
2019-03-07,Normal,550,550,750,93.7,60,31.0,5,WIN,140.0,Bull Put,15.29,111.9,1,1.0,2019_10,420.0,2019,normal,2019-03-07,4,STRONG BULL,11053.05,10866.609113021199,BULL,TRADE,31.0
2019-03-11,Monday-RW,600,600,800,96.1,45,20.9,5,WIN,155.0,Bull Put,14.9,109.6,1,0.75,2019_11,420.0,2019,normal,2019-03-11,4,STRONG BULL,11175.85,10910.708366894905,BULL,TRADE,20.9
2019-03-12,Normal,550,550,750,93.6,60,31.0,5,WIN,140.0,Bull Put,15.1,112.1,2,1.0,2019_11,420.0,2019,normal,2019-03-12,4,STRONG BULL,11290.2,10946.85042719063,BULL,TRADE,31.0
2019-03-19,Normal,550,550,750,94.5,60,31.0,6,WIN,140.0,Bull Put,16.49,108.4,2,1.0,2019_12,300.0,2019,elevated,2019-03-19,4,STRONG BULL,11539.9,11140.486782186896,BULL,TRADE,31.0
2019-03-20,Wednesday-MW,600,600,800,97.1,50,24.0,5,WIN,150.0,Bull Put,16.03,104.1,1,0.75,2019_12,300.0,2019,elevated,2019-03-20,4,STRONG BULL,11516.65,11176.31185055005,BULL,TRADE,24.0
2019-03-25,Normal,550,550,750,94.2,60,31.0,5,WIN,140.0,Bull Put,16.67,109.7,1,1.0,2019_13,300.0,2019,elevated,2019-03-25,4,STRONG BULL,11350.75,11217.59382777453,NEUTRAL,TRADE,31.0
2019-03-26,Normal,550,550,750,93.6,60,31.0,5,WIN,140.0,Bull Put,16.49,112.3,1,1.0,2019_13,300.0,2019,elevated,2019-03-26,4,STRONG BULL,11493.0,11243.822987034098,NEUTRAL,TRADE,31.0
2019-04-04,Normal,550,550,750,92.0,60,31.0,5,WIN,140.0,Bull Put,18.65,118.9,1,1.0,2019_14,300.0,2019,elevated,2019-04-04,4,STRONG BULL,11604.55,11402.66724149237,BULL,TRADE,31.0
2019-04-09,Cautious,650,650,850,96.1,40,16.0,5,WIN,160.0,Bull Put,20.28,119.2,1,1.5,2019_15,300.0,2019,high,2019-04-09,2,BULL BIAS,11677.2,11467.796599654052,NEUTRAL,TRADE,16.0
2019-04-15,Cautious,650,650,850,97.6,40,16.0,5,WIN,160.0,Bull Put,21.39,108.6,1,1.5,2019_16,300.0,2019,high,2019-04-15,2,BULL BIAS,11687.65,11521.494332934917,BULL,TRADE,16.0
2019-04-23,Cautious,650,650,850,97.2,40,16.0,5,WIN,160.0,Bull Put,24.65,111.5,1,1.5,2019_17,300.0,2019,high,2019-04-23,2,BULL BIAS,11579.2,11569.896039522686,NEUTRAL,TRADE,16.0
2019-04-30,Cautious,650,650,850,96.4,40,16.0,7,WIN,160.0,Bull Put,21.83,117.2,1,1.5,2019_18,300.0,2019,high,2019-04-30,2,BULL BIAS,11739.1,11618.702649958792,BULL,TRADE,16.0
2019-05-27,VIX-Collapse,700,700,900,87.8,100,62.0,5,WIN,100.0,Bull Put,16.19,171.2,2,1.0,2019_22,300.0,2019,elevated,2019-05-27,4,STRONG BULL,11920.5,11594.556558228534,BULL,TRADE,62.0
2019-05-28,Cautious,750,750,950,91.3,40,16.0,5,WIN,160.0,Bull Put,15.92,165.7,2,1.0,2019_22,300.0,2019,normal,2019-05-28,4,STRONG BULL,11941.2,11627.570219349627,BULL,TRADE,16.0
2019-06-03,Normal,650,650,850,86.9,60,31.0,7,WIN,140.0,Bull Put,15.97,162.5,1,1.0,2019_23,300.0,2019,normal,2019-06-03,4,STRONG BULL,12092.35,11738.1149914689,BULL,TRADE,31.0
2019-06-04,Normal,650,650,850,88.2,60,31.0,6,WIN,140.0,Bull Put,15.63,157.3,1,1.0,2019_23,300.0,2019,normal,2019-06-04,4,STRONG BULL,12036.2,11766.504039900432,BULL,TRADE,31.0
2019-06-10,Monday-RW,700,700,900,91.2,45,20.9,7,WIN,155.0,Bull Put,14.98,155.2,0,0.75,2019_24,300.0,2019,normal,2019-06-10,4,STRONG BULL,11928.3,11796.685164634171,NEUTRAL,TRADE,20.9
2019-06-12,Wednesday-MW,650,650,850,90.5,50,24.0,6,WIN,150.0,Bull Put,14.12,147.0,0,0.75,2019_24,420.0,2019,normal,2019-06-12,4,STRONG BULL,11917.3,11822.490350188065,NEUTRAL,TRADE,24.0
2019-06-18,CONDOR,450+450,450,650,77.2,160,81.0,7,WIN,280.0,Condor,14.6,141.1,1,0.75,2019_25,420.0,2019,normal,2019-06-18,-1,NEUTRAL,11700.8,11803.056941947332,BEAR,TRADE,81.0
2019-06-20,Normal,600,600,800,87.4,60,31.0,5,WIN,140.0,Bull Put,14.0,148.3,0,1.0,2019_25,420.0,2019,normal,2019-06-20,0,NEUTRAL,11841.9,11798.462031843506,BEAR,TRADE,31.0
2019-06-25,Normal,600,600,800,88.4,60,31.0,5,WIN,140.0,Bull Put,15.01,144.3,0,1.0,2019_26,420.0,2019,normal,2019-06-25,-1,NEUTRAL,11776.9,11783.04949534765,BEAR,TRADE,31.0
2019-06-26,Wednesday-MW,600,600,800,89.0,50,24.0,5,WIN,150.0,Bull Put,14.75,142.0,0,0.75,2019_26,420.0,2019,normal,2019-06-26,0,NEUTRAL,11840.1,11788.482876743112,NEUTRAL,TRADE,24.0
2019-07-01,Monday-RW,600,600,800,91.4,45,20.9,7,WIN,155.0,Bull Put,14.6,131.9,0,0.75,2019_27,420.0,2019,normal,2019-07-01,0,NEUTRAL,11864.55,11800.502845435809,BULL,TRADE,20.9
2019-07-02,Normal,550,550,750,89.1,60,31.0,7,WIN,140.0,Bull Put,14.25,129.7,0,1.0,2019_27,420.0,2019,normal,2019-07-02,2,BULL BIAS,11907.5,11810.693050632399,BULL,TRADE,31.0
2019-07-09,CONDOR,450+450,450,650,79.5,160,81.0,6,WIN,280.0,Condor,13.69,134.1,1,0.75,2019_28,420.0,2019,normal,2019-07-09,-3,STRONG BEAR,11552.7,11779.756600529181,BEAR,TRADE,81.0
